Id,SalePrice
1461,120349.32488984117
1462,181190.09122315564
1463,182004.5819226614
1464,204406.5826061846
1465,196058.36719387578
1466,170631.52825898345
1467,176278.41790365783
1468,162624.52106624914
1469,190294.73001236672
1470,122226.78726260187
1471,165075.67997136465
1472,98436.15734139981
1473,96597.49668469092
1474,148326.54291993676
1475,126104.83277700322
1476,353005.13219538925
1477,252893.36705087186
1478,305081.2584145461
1479,287772.2775279327
1480,562160.0923134885
1481,326037.09192913095
1482,212262.0432422596
1483,173000.23499030786
1484,164812.94606131263
1485,184723.73513796905
1486,187906.9550751009
1487,339561.53093938075
1488,231861.64757785192
1489,196371.4237860809
1490,257981.5013283136
1491,193912.00120331006
1492,91255.07107525074
1493,168802.3273402273
1494,276785.13065344846
1495,286011.32979364914
1496,242031.10767201032
1497,177664.49415037042
1498,189263.15477352362
1499,163004.17478390987
1500,159230.16567455707
1501,178098.1248902316
1502,146890.7062409597
1503,361627.45155250106
1504,241802.24901239682
1505,232082.0651999373
1506,191562.98507023414
1507,257272.9290342492
1508,198850.4348583615
1509,147301.36832739334
1510,146857.79801007378
1511,170629.61099545486
1512,171049.40037594707
1513,143885.86380353235
1514,169397.0201757727
1515,189044.5274524351
1516,147450.04316275392
1517,161634.08170121978
1518,124727.04449181506
1519,209297.39685068018
1520,129275.51700815954
1521,136193.4822126367
1522,174872.73965852443
1523,113092.9792003536
1524,128066.3386402658
1525,119132.70342581115
1526,107954.12506577063
1527,108432.80065657267
1528,130700.7486977685
1529,163955.44838883783
1530,212544.05741883896
1531,114313.15735296148
1532,89468.47073799968
1533,157673.85753265832
1534,100635.62596119489
1535,143675.30736215806
1536,105388.80548095873
1537,60762.72291818792
1538,146941.57429652472
1539,189468.92428101547
1540,80473.05506849523
1541,147525.9615900678
1542,151616.99346905138
1543,193894.99289736705
1544,81817.9805264701
1545,117813.39169465806
1546,137638.25240456534
1547,136714.9075683077
1548,135410.8778909107
1549,121437.85155744525
1550,132880.37537078236
1551,96798.01273965446
1552,142277.4936813003
1553,144330.10707246128
1554,124002.486037041
1555,162701.14022666134
1556,81148.4080467055
1557,118714.83460192998
1558,105432.3312144109
1559,57298.98480919516
1560,123086.55107746438
1561,133808.2701316026
1562,135551.78771438485
1563,125733.13313871059
1564,163564.83950155863
1565,152014.02824453727
1566,223931.6801827455
1567,81914.90753533061
1568,250326.09767699093
1569,144054.50507539712
1570,130412.93842317053
1571,110870.67720950139
1572,142195.27828869713
1573,212205.6617455809
1574,117891.70343036392
1575,225457.4772175469
1576,249934.8786564925
1577,181399.2401348164
1578,140717.1451029161
1579,142803.4005002962
1580,190813.241681634
1581,155415.52385657598
1582,128095.04312942394
1583,309856.84481247194
1584,218283.20882318605
1585,134632.64639878483
1586,83926.15165212764
1587,110547.59000204585
1588,148412.93690282828
1589,100513.54037419119
1590,127576.7810346381
1591,94627.87477294343
1592,118843.34036894472
1593,120515.99103905734
1594,135284.18251546758
1595,106310.83959985804
1596,225576.2400755558
1597,178929.64093240557
1598,225443.6330276219
1599,165586.57527941215
1600,162386.85568391046
1601,67366.74549516672
1602,121638.67094606486
1603,52934.938977665064
1604,271448.5106476381
1605,229703.3624998277
1606,163119.2291094266
1607,162648.07091469134
1608,214781.65379841413
1609,182065.98290618864
1610,154058.7154627436
1611,136779.19981571156
1612,170547.08881749355
1613,168886.78682745725
1614,126554.14826556963
1615,84475.65369513587
1616,75041.44083838379
1617,88031.75656407878
1618,144373.3272751985
1619,143091.66678250578
1620,150625.56836495097
1621,131108.483741216
1622,146112.07416280895
1623,251754.27061441093
1624,199053.08529048818
1625,114572.46243316284
1626,168097.12821462992
1627,196359.26730547388
1628,271890.7845688218
1629,181473.54695589707
1630,377808.8804710437
1631,225783.11423633786
1632,254670.06484761712
1633,170273.89743745036
1634,181435.36530452795
1635,172727.5699358665
1636,152980.1791228268
1637,208759.35699650805
1638,180032.1602559227
1639,183229.15340825875
1640,240942.12835501492
1641,182940.13086481276
1642,252160.00842174146
1643,218070.56847064424
1644,243194.9029252062
1645,231796.40665375415
1646,156068.99459441873
1647,152412.860146794
1648,130263.7823173479
1649,140871.07822040317
1650,114150.78059022131
1651,119984.77263469654
1652,100093.18044692453
1653,102830.31291739625
1654,146163.9846650622
1655,142810.4089063571
1656,142879.99500243703
1657,152677.62741947605
1658,147291.07185665512
1659,135309.32016099629
1660,152983.9504466105
1661,482766.8095613901
1662,419783.9046072129
1663,390544.0631248428
1664,714470.2926316105
1665,309743.49288492935
1666,315349.02098837594
1667,392694.8040495836
1668,341442.7727500298
1669,304036.17543559446
1670,344024.87279245304
1671,272333.26182608935
1672,482628.65480498516
1673,291970.49222995376
1674,244786.0958498974
1675,205422.80489318116
1676,188883.93764886906
1677,226502.14189338626
1678,516213.2542138192
1679,416757.66258230014
1680,334818.1158158238
1681,248889.0573773476
1682,315778.9552302922
1683,196982.85617235297
1684,173089.73268900212
1685,171801.30215667738
1686,168235.0958588094
1687,170543.1057542867
1688,183754.10153929048
1689,188352.951363097
1690,191838.95764257968
1691,182276.2001499047
1692,254464.32089355207
1693,168650.0367455645
1694,182679.09019353305
1695,167683.79861134518
1696,286728.8989706831
1697,176547.07814013894
1698,352754.77927465405
1699,323041.8368830621
1700,255246.1031261851
1701,254650.6885513294
1702,243846.41085035575
1703,242698.8359783005
1704,275108.26593197597
1705,227762.3317821247
1706,195846.46162324553
1707,207604.43758253893
1708,204002.76686853112
1709,264175.99337032693
1710,230380.35711124414
1711,275477.2479595588
1712,255122.4651842828
1713,284929.0231557202
1714,233191.92881688467
1715,206927.9081081497
1716,187570.51704893034
1717,180431.64157777742
1718,138468.2382056182
1719,205173.01856325104
1720,231636.22220274524
1721,153843.54683891733
1722,120573.58055735784
1723,152166.40781270416
1724,208145.3928648648
1725,246142.04613657112
1726,187093.53032832348
1727,149351.06845944325
1728,157239.09081755538
1729,172094.15922752302
1730,160537.64091821513
1731,111001.60632607975
1732,130564.12520825239
1733,113763.92933523523
1734,123953.68842484127
1735,111879.49880005978
1736,106600.88286444035
1737,336141.2179115395
1738,256122.80788803962
1739,240009.745039228
1740,236889.67494723314
1741,194990.64382599446
1742,167968.73926175403
1743,169908.53566174916
1744,387335.33940096735
1745,214756.63965498895
1746,193451.30060409184
1747,229330.71202164172
1748,229472.05001252316
1749,141504.4051001025
1750,122868.39977463218
1751,237904.03711623806
1752,119855.23090439626
1753,147095.10985208798
1754,203409.0724074445
1755,163084.94382931155
1756,132386.1844541103
1757,120429.73332095408
1758,149499.09214663057
1759,164821.6920522569
1760,159737.52196639488
1761,148797.3653981957
1762,184027.96395493406
1763,177769.45546655494
1764,117016.40013828657
1765,132928.688148329
1766,197165.82303561253
1767,223584.6971746945
1768,141711.04844020228
1769,161714.84113938303
1770,149025.02615930344
1771,113355.73805868674
1772,131807.52472228522
1773,126002.39057307
1774,144270.98553247785
1775,139686.23246204748
1776,129577.03823602737
1777,107867.08851718824
1778,137720.7850586383
1779,140967.15397282943
1780,160765.75181794475
1781,119932.73615101793
1782,95249.88437969434
1783,144474.3828146019
1784,120773.64860891423
1785,117515.10779497726
1786,155670.63528765138
1787,157639.96914250098
1788,73859.27233344427
1789,98250.47325246304
1790,82483.18919696195
1791,195738.67043934186
1792,159870.99050411765
1793,137967.18117375512
1794,156535.76564733885
1795,135198.0636375762
1796,136230.46375775576
1797,115191.70404312314
1798,115691.94617289034
1799,108860.1371989827
1800,125982.64286776238
1801,127700.54477579765
1802,128931.73521711826
1803,149147.49796064655
1804,140261.04644308874
1805,133043.82439279484
1806,122123.48667060913
1807,124977.19770873805
1808,117940.00512649605
1809,122919.74021187497
1810,141374.3507317079
1811,119665.43885622235
1812,100942.12549603649
1813,136880.25328012073
1814,98226.39068494829
1815,60647.5553662195
1816,94257.87706657429
1817,112364.34058052034
1818,145140.66485048993
1819,134926.45428205607
1820,48463.22753108329
1821,114970.27889358952
1822,153366.4503338146
1823,39786.48467525139
1824,114262.5170373561
1825,150775.7350558173
1826,113717.73186581416
1827,98668.05424280246
1828,126771.06431395268
1829,102479.53738030199
1830,142674.22217563185
1831,147959.5551913649
1832,55343.87446722678
1833,139781.88653165623
1834,124825.52900156859
1835,125420.90664013756
1836,123708.83822214071
1837,85140.9227236465
1838,127398.08913504829
1839,123369.20875610298
1840,176027.90492485114
1841,142975.35103388294
1842,104796.61783495927
1843,138156.64723447693
1844,138060.07230599737
1845,148429.6093536339
1846,155890.64214157403
1847,171435.38069418957
1848,67058.33785731188
1849,99052.65214260499
1850,113558.89565615013
1851,143823.6165136796
1852,119692.48493447954
1853,125774.57900414777
1854,155621.89989625334
1855,154925.07988485135
1856,224677.07165154087
1857,127948.40248878043
1858,142363.8658538031
1859,107054.80136395269
1860,144171.95340684796
1861,108226.47887840439
1862,358872.7411096885
1863,336369.64339400764
1864,336403.82718211703
1865,334908.5233266229
1866,317793.197605777
1867,219675.64329997665
1868,282440.1650150577
1869,210135.2622138362
1870,218205.78659282805
1871,239416.63242846442
1872,172069.07703155663
1873,248477.74775326633
1874,155100.25360185918
1875,194939.3337225779
1876,205024.5719373452
1877,208412.4192552308
1878,203641.7179241171
1879,134520.89055094638
1880,128501.1099259691
1881,253673.4780329053
1882,241741.7268803566
1883,182340.56565004948
1884,204534.13865886285
1885,212940.84768509955
1886,272405.7855767507
1887,212910.13845892693
1888,269143.0799838545
1889,172809.51657343953
1890,108808.56947844889
1891,117126.27091132122
1892,99136.23635228408
1893,133897.49889658517
1894,121850.40627660647
1895,136842.06931495553
1896,126128.86777736146
1897,120735.10732212068
1898,115562.15348036104
1899,152337.32692579026
1900,149875.887096124
1901,184212.09955128864
1902,166927.32814298396
1903,213042.7667502511
1904,148244.91849424536
1905,193929.22425261897
1906,110685.15428852926
1907,216088.0709965832
1908,114767.41864020764
1909,130824.41045714196
1910,124178.73827252137
1911,226230.92426486476
1912,352182.21063559793
1913,122708.5773959045
1914,47991.128419566885
1915,329746.1755132546
1916,71842.57911670361
1917,225261.78492833397
1918,139581.0312728822
1919,162829.6317933088
1920,156502.84284064305
1921,373758.7402481217
1922,310349.4770576955
1923,224142.40845650228
1924,259172.72159228643
1925,189758.91715423146
1926,389177.0356136719
1927,131381.15115564215
1928,161466.9607929371
1929,124219.25664950206
1930,131351.44371828882
1931,138295.62442953998
1932,136734.35139072646
1933,211487.25066184314
1934,185122.6012914332
1935,169451.30100018118
1936,194443.85274624088
1937,179745.25188493537
1938,161632.77704769658
1939,241980.7654613484
1940,193834.71475264514
1941,169746.96593961754
1942,162366.74027635987
1943,223950.98358220852
1944,382175.1779364794
1945,412804.05617178977
1946,134716.1008743629
1947,148357.5423670862
1948,171871.54943583184
1949,248223.76832342343
1950,184860.6767124667
1951,235158.5929184254
1952,200365.4348387369
1953,169890.09994998144
1954,179196.04374254183
1955,134520.22423193607
1956,361892.6885655167
1957,146519.8740995867
1958,267234.70949728927
1959,141182.18274490963
1960,113190.63405168275
1961,126896.57105891818
1962,95772.88569997263
1963,105378.90293344355
1964,105250.50779804413
1965,148856.17121226172
1966,146947.62384427548
1967,294292.9241367262
1968,436732.0907497972
1969,389381.73884997424
1970,426465.78954622237
1971,543777.6097610263
1972,384045.8496507305
1973,276486.4548642563
1974,345846.340854351
1975,295500.3221714953
1976,285721.20941338333
1977,371475.4280854372
1978,360050.7005857474
1979,323997.1432510168
1980,219324.6390329343
1981,362195.9253534889
1982,225835.3291079713
1983,205766.2142877408
1984,166914.4974381949
1985,231091.708922858
1986,213155.4848849441
1987,184221.41528546676
1988,172673.8104653178
1989,187719.1938454223
1990,206122.57162252866
1991,237550.7539399906
1992,218533.34182276146
1993,167603.0119277761
1994,232216.60440412041
1995,182840.12887959037
1996,250993.14659901452
1997,300260.6942067058
1998,317169.2936971177
1999,279119.72353316436
2000,317691.0421853846
2001,277635.69128983497
2002,236357.57528936845
2003,245352.43244687992
2004,280841.04860694637
2005,214130.5930680042
2006,221994.42570307755
2007,250484.04898921438
2008,232639.95288115932
2009,208184.74457708414
2010,192802.07921551343
2011,134334.8044021079
2012,172990.5669339135
2013,180354.09526203945
2014,181871.89108123467
2015,201005.86396717443
2016,191894.6675006772
2017,195063.35870754803
2018,116469.1744477161
2019,135664.12853290944
2020,91706.77634539755
2021,98762.0490937802
2022,197453.65281548348
2023,142908.93271987877
2024,281023.2440561026
2025,346722.08369750757
2026,175259.27118337707
2027,161758.3570182866
2028,148178.0996027268
2029,171314.4146523816
2030,272113.8645593666
2031,225157.11509134897
2032,251770.76611051772
2033,259600.00579716353
2034,179166.38866256143
2035,239366.2627391419
2036,193410.77617694513
2037,226575.99219257908
2038,319517.2565079978
2039,202033.5513558652
2040,293883.07213065337
2041,338332.71993765957
2042,211976.19217910344
2043,185496.09753755288
2044,170345.07755601092
2045,200644.26744385043
2046,164535.3959594357
2047,139417.5220166396
2048,138736.3891654492
2049,144126.66921774726
2050,164487.48287420336
2051,102749.14125259883
2052,121660.87656203273
2053,145996.7018589617
2054,109638.62582958206
2055,157740.68224421758
2056,140458.35747934534
2057,106832.96610652732
2058,203651.26819646213
2059,134734.60610059992
2060,180307.7375118765
2061,164580.73835120111
2062,127006.88152359282
2063,121353.96763311009
2064,144401.23649836762
2065,98141.09838335859
2066,156137.73716294792
2067,95309.42598420288
2068,140796.11580327465
2069,83674.12135658477
2070,115314.47440259958
2071,99187.63166166547
2072,143947.73032616277
2073,124521.42432125102
2074,139128.59322259357
2075,151105.77779144337
2076,116521.58044797592
2077,169535.18649629972
2078,125708.42291266813
2079,119754.3751035893
2080,118675.77506759384
2081,129114.25165256055
2082,124036.22987913595
2083,148145.38607914507
2084,116595.95380608708
2085,123644.08472359268
2086,109411.1255835902
2087,122790.69370290461
2088,98686.38574712287
2089,84493.51672646153
2090,126592.60488838251
2091,116152.0867836957
2092,121496.85526306574
2093,124027.20357117947
2094,99235.66525404857
2095,157421.9635401307
2096,81161.73143471836
2097,95756.00887087785
2098,155665.58180192974
2099,64866.79354749194
2100,61717.70597805946
2101,114650.09810170843
2102,114264.11445491436
2103,109717.64827712244
2104,112065.05749563048
2105,132178.45874482475
2106,87192.78965744458
2107,176199.20220226535
2108,120443.39435117124
2109,113620.8442334939
2110,115846.88788762751
2111,110537.46210481625
2112,137961.47998785423
2113,119550.32710936341
2114,127306.94212446407
2115,161949.1641174648
2116,106021.08917317468
2117,148467.4234888305
2118,123316.32006253825
2119,117987.1405548309
2120,108313.29351285206
2121,107320.28803239911
2122,125116.8017275253
2123,79441.0988735702
2124,157215.3213286044
2125,116226.5414358339
2126,153150.93807279898
