Id,SalePrice
1461,110674.33916376092
1462,157092.05617658034
1463,172768.45816225736
1464,194092.45568155922
1465,195215.52921885857
1466,167962.25707965952
1467,188043.231469112
1468,160062.18170240818
1469,192346.4680324026
1470,117999.30579035525
1471,179014.54656457301
1472,99711.08612987911
1473,94823.60336982887
1474,153342.66385438805
1475,122790.07795145347
1476,357925.6901313293
1477,246264.2824196833
1478,287071.6403162631
1479,272362.4356162597
1480,503070.84066040465
1481,321337.99192389223
1482,206909.8040698477
1483,170644.19309662076
1484,165927.1693822658
1485,181087.28577373188
1486,194029.2369205883
1487,332047.3374244677
1488,220357.7654283471
1489,191787.6786843261
1490,233585.66731613953
1491,188187.80309937138
1492,93574.39133185346
1493,184631.1582967808
1494,295632.0009625932
1495,301700.4190813619
1496,232005.72470816202
1497,184025.07170707674
1498,166317.69215457232
1499,166936.90551308135
1500,162318.62689167875
1501,172968.27503352935
1502,156427.42043743609
1503,298489.2002136855
1504,242393.74269508207
1505,224867.4493117736
1506,196183.23497238575
1507,252460.07295369933
1508,196002.28464465615
1509,161154.05757437152
1510,144422.92367077913
1511,150546.0676827414
1512,180607.5944059867
1513,143339.20172164706
1514,159278.9993451529
1515,201750.50650087904
1516,149437.72422419413
1517,169939.0057928788
1518,133952.35186936762
1519,207539.75071573624
1520,127425.24368670143
1521,127033.05636888376
1522,181173.42114235225
1523,109370.26290135793
1524,119911.66245293047
1525,120688.85511534261
1526,109466.62227263932
1527,108194.0236117974
1528,143641.2352754544
1529,143058.84961229833
1530,194086.542755848
1531,117302.16647697431
1532,104488.78885332527
1533,141893.77824660877
1534,121112.74030829116
1535,142666.08972267143
1536,105950.5916743204
1537,60658.2907531656
1538,151847.1038357931
1539,196197.23129650007
1540,92801.95789529535
1541,130729.14275929284
1542,128973.35032940157
1543,179170.30284539657
1544,87478.89520344668
1545,112662.20937401283
1546,126339.24384284164
1547,123394.02528505893
1548,127923.62393590136
1549,114615.41444193585
1550,122625.19498395383
1551,112591.38820426779
1552,132973.80190765316
1553,144350.72060764887
1554,125106.84978514498
1555,165801.36386445304
1556,98059.83083475653
1557,106174.75978109607
1558,106664.5713434838
1559,73296.54088775984
1560,134626.21093530202
1561,121108.12138433015
1562,128233.5765011657
1563,117175.95157434793
1564,158593.12622191707
1565,140445.2394342582
1566,233992.46014667305
1567,81354.05968457977
1568,234171.76554341585
1569,118255.73287934637
1570,138443.75209348195
1571,121345.57336846458
1572,142678.4913244759
1573,235300.23294180576
1574,117871.95913384421
1575,234246.84142310024
1576,250152.92312206578
1577,185324.77266220612
1578,156330.1261970242
1579,140466.92667371276
1580,188246.19304792685
1581,158865.53272353695
1582,127692.22183365647
1583,307776.18649184634
1584,219531.98217514783
1585,137611.64074012122
1586,73260.27210909282
1587,107414.6176380588
1588,148406.4219546008
1589,98964.35254183212
1590,132879.94833931135
1591,94557.04486274379
1592,113307.61677913561
1593,129125.82890377822
1594,118950.91474824134
1595,111471.00671650309
1596,223703.35899555456
1597,181723.66895838286
1598,198362.60035863443
1599,161972.36104825098
1600,150923.07681510618
1601,66251.35104470275
1602,105851.9164779737
1603,82957.9750259908
1604,233946.47278250573
1605,235744.40056125482
1606,169538.79493638934
1607,177329.72440176527
1608,208059.02016045907
1609,182228.2139887429
1610,147390.38423594797
1611,135529.40195786956
1612,162461.78733601034
1613,153694.34611091987
1614,123584.79124426794
1615,94909.28321119123
1616,80517.86773011791
1617,93802.49415694401
1618,124546.26369807699
1619,140500.26594569816
1620,159919.76272316626
1621,132351.92489879884
1622,139936.1950744215
1623,270720.35013097664
1624,212231.6591669027
1625,115643.69363075096
1626,168248.79403923373
1627,187698.91701304424
1628,276616.6922837978
1629,175296.61559007232
1630,373991.8368916091
1631,211322.15006420363
1632,238253.64623113468
1633,168858.96697292896
1634,181857.34023792983
1635,173477.06272890634
1636,155966.81384854374
1637,202143.9729908559
1638,201496.84752375097
1639,191892.65005841476
1640,268736.9215005461
1641,184257.09139002376
1642,233314.158912105
1643,228354.85351696887
1644,224902.55305278706
1645,240828.94274258555
1646,165970.58151988496
1647,156661.65482852317
1648,128062.46844608402
1649,140104.77496711898
1650,114286.95944576534
1651,118986.30349724588
1652,100415.8103149923
1653,104516.01840838003
1654,147470.33266899097
1655,142792.0146835745
1656,143717.33724367002
1657,146424.87154585237
1658,147174.80467058413
1659,124299.54146016008
1660,151337.4679796171
1661,467578.37869538425
1662,416953.97989228833
1663,362403.49931243993
1664,596867.5241522758
1665,288681.80833970546
1666,327078.73233705363
1667,376232.87457810476
1668,320249.99558483815
1669,295547.01179845416
1670,328892.15227192297
1671,266499.67080653255
1672,448388.8857057114
1673,288446.422011618
1674,237633.14298985276
1675,197560.9549081338
1676,199509.31220967948
1677,215226.58518305307
1678,497299.4733573529
1679,385152.1538659473
1680,321100.8613394243
1681,237439.66120669243
1682,305221.1587503711
1683,193359.012200931
1684,180498.9275859382
1685,172023.72922087065
1686,172283.06152877424
1687,169499.61754056506
1688,190349.70735214045
1689,192509.21789112384
1690,194882.59314853986
1691,184222.2091682709
1692,252775.29558758158
1693,172312.20540875418
1694,179444.26522858947
1695,165520.9581335343
1696,282051.1386157775
1697,170646.23789168874
1698,364744.5521572387
