Id,SalePrice
1461,112591.20052043111
1462,163535.14824440266
1463,184121.85190176545
1464,198116.6702519508
1465,196745.43608001556
1466,172078.83842526062
1467,180410.08497744202
1468,159264.29337626637
1469,201819.48322613438
1470,116813.93334341014
1471,180034.12593012687
1472,94980.53022287245
1473,93823.37155123755
1474,154235.8490332474
1475,113116.76875503028
1476,354543.643534488
1477,248180.2503187361
1478,294823.94445241167
1479,285098.70338144084
1480,449038.1845608676
1481,321335.24212271353
1482,217462.440828825
1483,182763.47494271654
1484,170637.96253499534
1485,187276.54163913493
1486,196146.21242978383
1487,320648.5906637475
1488,215434.49748932561
1489,193083.527221306
1490,236991.26610708775
1491,192835.31632876204
1492,97577.24176773816
1493,185133.18504802525
1494,303945.34939309635
1495,296579.7594722312
1496,230845.40336979515
1497,182650.01959173928
1498,162532.954583036
1499,159751.0291318896
1500,162229.29528625298
1501,178370.5824239639
1502,150791.17720372812
1503,301586.83829498454
1504,238072.8466501058
1505,222591.35392622458
1506,198747.68968493846
1507,255189.97496724862
1508,209870.2158679636
1509,162437.85439751938
1510,144683.0162400962
1511,150393.10271698146
1512,181799.3623083442
1513,143334.4305600874
1514,153173.34107605653
1515,193955.95534760912
1516,153606.09053802205
1517,168838.87750614627
1518,133957.45813404612
1519,198719.21741216368
1520,128300.26757147725
1521,130385.17363176223
1522,182983.69076250595
1523,111595.00730089497
1524,124515.55708023776
1525,121770.35694056649
1526,120830.18507335373
1527,103581.70286073444
1528,134847.69637917512
1529,141778.25299469897
1530,180881.21303939514
1531,121776.11196707172
1532,104745.3033394631
1533,148327.33153327458
1534,122149.9994514948
1535,151180.66188111098
1536,110338.77583028632
1537,67031.33083453558
1538,167800.25062270704
1539,216308.7030293594
1540,99183.75283588856
1541,137405.42239899887
1542,134896.03758057693
1543,180587.01832616088
1544,86488.60776102189
1545,107700.58507756484
1546,124166.04357756212
1547,123809.03389044263
1548,129728.3042644203
1549,110016.98546808676
1550,122822.21490254758
1551,112737.85419442617
1552,134792.7548382023
1553,148567.62412099543
1554,117927.5495967336
1555,175577.71297909835
1556,103416.01024612032
1557,108892.72637376959
1558,99784.75143086251
1559,78632.49543185577
1560,138266.55721000794
1561,125971.89043587193
1562,125838.30086230145
1563,116680.7200440018
1564,164721.82500872423
1565,147613.08524579887
1566,235643.02278662715
1567,75667.9425044901
1568,243344.82700909706
1569,126264.53505073578
1570,141051.85844436215
1571,128217.88307647819
1572,142949.68471712605
1573,244047.58982977827
1574,124574.2300118792
1575,237189.24200633052
1576,255478.41385721377
1577,188637.7107605989
1578,153655.10671577867
1579,151001.25022078547
1580,192230.30441931332
1581,163788.64612939808
1582,126768.6568354364
1583,293097.6103674975
1584,217363.20766051285
1585,136208.52105530456
1586,71393.18566528587
1587,104810.50119412539
1588,150904.95914168822
1589,103498.97540982596
1590,135202.3706775019
1591,93768.0973774488
1592,117685.39537520592
1593,124777.06447860497
1594,119783.17548356591
1595,117445.00329105614
1596,220002.7068829643
1597,188057.30701638255
1598,209589.94197589371
1599,157797.45365984293
1600,152818.82118519628
1601,70173.14066201705
1602,107818.75930350598
1603,82721.89216704451
1604,236039.2254521867
1605,235579.73044979115
1606,167361.4917869357
1607,182856.8746727067
1608,219783.0693442593
