Id,SalePrice
1461,108526.00338296087
1462,153995.7704412363
1463,170045.36834853535
1464,194965.35423426458
1465,192885.4471686456
1466,168223.4719548369
1467,184675.84145284447
1468,161233.78774480982
1469,194258.8644484722
1470,117409.21448329296
1471,181084.02758581194
1472,99379.59766696175
1473,95590.01142143385
1474,154937.42904330563
1475,125036.14518184634
1476,352332.1732370364
1477,243034.4783517612
1478,283326.1369360895
1479,266596.0148845701
1480,495127.2477863877
1481,324161.9171410116
1482,207235.45176466866
1483,171852.13104025277
1484,166951.35205391122
1485,181991.8816041339
1486,194681.68081474787
1487,333965.94159133144
1488,213232.30558595873
1489,191117.83458144192
1490,235583.54666661954
1491,191297.8284663141
1492,91030.2582060685
1493,189779.107693525
1494,289387.3871591594
1495,293243.8280966064
1496,236582.3825937771
1497,182209.31903488646
1498,169067.5969583454
1499,163163.52476953418
1500,160799.9925592119
1501,173777.5066929849
1502,153560.77498681773
1503,287718.73362373555
1504,241359.75903791504
1505,225274.47933021243
1506,191434.39573420104
1507,259614.35136585572
1508,198302.90420329475
1509,158220.2842662539
1510,142992.6860554447
1511,150199.29342456255
1512,176383.0039954448
1513,141357.4221025472
1514,157009.50494996557
1515,203039.0377684522
1516,149411.0749814318
1517,176102.1126806223
1518,129596.42051758152
1519,204281.92730000775
1520,127350.50087810711
1521,127923.50801402709
1522,178344.79252870847
1523,113197.51387440007
1524,119313.8355868807
1525,119984.86947628208
1526,107939.3493745477
1527,108083.24166416291
1528,144431.89529881018
1529,144479.95643122823
1530,194455.326767573
1531,113623.87133490246
1532,99549.76522741976
1533,139946.2519722194
1534,122484.86682096144
1535,146810.7895836228
1536,105612.0880352369
1537,58809.161497125824
1538,147866.10597105193
1539,190284.87668423145
1540,85841.52897812678
1541,127168.40431468899
1542,133273.49247328797
1543,184856.73295478703
1544,86747.49177412374
1545,111605.18753488026
1546,128287.49077087898
1547,124627.09663852757
1548,128543.78980151804
1549,113629.40196495879
1550,124120.50212671707
1551,110467.60990766145
1552,131920.56247120997
1553,139850.94789949484
1554,122621.43094767808
1555,164338.87463480362
1556,96527.6134823276
1557,100736.37001339327
1558,103277.00523764935
1559,70397.00424029314
1560,131819.2403040064
1561,117261.10059489823
1562,132192.89201577913
1563,117886.185768417
1564,160215.94392935353
1565,138008.00366459106
1566,232841.85243059215
1567,79622.43877812524
1568,233093.76565744163
1569,125611.15351331998
1570,136672.3458408779
1571,123111.09899619597
1572,144360.68283244077
1573,241103.25653259395
1574,117019.60083519811
1575,236638.44090896656
1576,252238.2990741833
1577,173072.54616336228
1578,151629.80258448597
1579,144355.91582322706
1580,185818.01008455572
1581,156113.94582539218
1582,128756.30277661917
1583,305852.81895502354
1584,220852.6630591176
1585,138343.89242491423
1586,72741.55955038533
1587,104767.28375525835
1588,154740.30805573025
1589,100585.09280929258
1590,136995.51241195702
1591,93168.47236189865
1592,111771.43253791108
1593,126301.88747961524
1594,123432.9883611076
1595,108492.19507864097
1596,226588.0505725396
1597,177522.0571826938
1598,196820.69441290334
1599,162888.02160940698
1600,150429.55894886615
1601,66733.4172738737
1602,107807.56501008861
1603,75698.89321903812
1604,233996.32241762528
1605,232578.67049570897
1606,169107.18068434778
1607,174492.80420724466
1608,208052.49367597856
1609,186461.38498603928
1610,146834.05627989292
1611,135704.31373543525
1612,164106.7359711965
1613,156096.66626217775
1614,123315.7216587748
1615,91652.5281661556
1616,78828.06905552387
1617,94080.04612225834
1618,125815.87112877693
1619,139994.4762236721
1620,150489.24180502695
1621,134099.40121104085
1622,143601.89564920205
1623,266758.9274452569
1624,209492.70954914633
1625,115030.8183715887
1626,169356.03128500836
1627,188529.84058852014
1628,279666.402973185
1629,175425.83281111726
1630,375624.60356058535
1631,208844.28383929192
1632,230350.55850081582
1633,168710.41330676628
1634,180370.86243249502
1635,171211.43367131602
1636,157771.91376615866
1637,204646.41544634098
1638,196948.8872907624
1639,189037.33841824197
1640,266262.7241865594
1641,183699.3623474711
1642,236293.58983809708
1643,224078.08077818534
1644,221705.99635462897
1645,247085.86352040505
1646,163434.09951358315
1647,156218.06480909453
1648,126321.81530682846
1649,139701.2189896278
1650,113751.59766278196
1651,119171.0567504657
1652,100173.03373173911
1653,104325.40861371774
1654,151536.74178721485
1655,143360.9141404293
1656,145319.69487678513
1657,151005.4491375574
1658,149069.46680122515
1659,128300.66538488843
1660,151547.56611448844
1661,459308.01465090195
1662,403539.56147339224
1663,359408.02145339
1664,572905.1569503688
1665,284568.4515320778
1666,329858.5104769438
1667,381112.0732176
1668,316880.8209625264
